PMID	PubDate
16563811	2006 Aug
16529878	2006
16526282	2006 Feb
16508941	2006 Mar
16497730	2006 Jul
16493080	2006 Mar 1
16492735	2006 Feb 28
16489565	2006 Jun
16459052	2006 Feb
16449316	2006 Aug
16443378	2006 May
16439443	2006 Nov
16431140	2006 May
16418777	2006 Feb
16406703	2006 Apr
16405885	2006 Feb 15
16393772	2005 Nov-Dec
16393771	2005 Nov-Dec
16391840	2006 Feb
16379642	2005 Dec
16368547	2006 May 1
16356196	2006
16355269	2006 Jan
16301624	2005 Dec 1
16301256	2005 Dec
16286662	2006 Mar
16277687	2005
16264272	2005 Oct 31
16255039	2005 Nov
16203115	2006 Mar 8
16093206	2005 May
16087873	2005 Aug 16
16079379	2005 Aug 4
16046111	2005 Oct
16006154	2005 Sep
15993670	2005 Sep
15993649	2005 Sep
15986342	2005 Jul
15982479	2005 Jul
15968593	2005 Jun 20
15963682	2005 Sep
15934078	2005 Jun
15930455	2005 Jun
15896985	2005 Jul
15882566	2005 May
15882565	2005 May
15879144	2005 May 15
15872395	2005 Apr
15818704	2005 Apr
15800624	2005 Mar 31
15784009	2005 Jul 15
15780645	2005 Apr
15780642	2005 Apr
15777299	2005 Apr
15761990	2005 Feb
15758487	2001 Jun
15758375	2002 Dec
15757961	2005 Jun
15742432	2005 Mar
15738684	2005 Jan-Feb
15727891	2005 Mar
15693998	2005 Feb 4
15681827	2005 Feb
15651731	2005 Jan
15641683	2004
15639639	2005 Jan
15566969	2004 Nov
15563881	2005 Jan
15563592	2004 Dec 7
15509586	2005 Jan 7
15501402	2004 Nov
15496908	2004 Oct 21
15492776	2004 Nov
15476587	2004 Nov
15476249	2004 Oct
15468369	2004 Oct
15468368	2004 Oct
15334469	2004 Aug
15325637	2004 Sep
15299218	2004
15299207	2004
15290728	2004 Aug
15283850	2004 Aug
15262242	2004 Aug
15231019	2004 Aug
15219569	2004 Jul
15180237	2004 Apr
15146416	2004 May
15142270	2004
15140771	2004 Jun
15135139	2004 Jun
15124255	2004 May
15057262	2004 Jun
15023384	2004 Apr
15023383	2004 Apr
14991070	2004 Mar
14979939	2004
14972341	2004 Mar
14749384	2004 Feb
14730606	2004 Jan
14729583	2004 May
14723872	2004 Feb
14697685	2004 Jan
14697680	2004 Jan
14677373	2003
14677185	2003 Nov
14673996	2003 Dec
14673995	2003 Dec
14673992	2003 Dec
14660436	2004 Jan
14644868	2003 Dec
14644850	2003 Dec
14609530	2003 Nov
14558093	2003 Oct
13130470	2003 Sep
13129693	2003 Oct
12943531	2003 Dec 1
12939660	2003 Sep
12902858	2003 Aug
12858435	2003 Jul
12858344	2003 Jul 1
12847280	2003 Jul 15
12827373	2003 Jul
12801484	2003 Jun
12773042	2003 Jun 5
12773041	2003 Jun 5
12738249	2003 Apr
12729128	2003 Apr
12716440	2003
12707039	2003 May
12681949	2003 Apr
12632418	2003 Mar
12632417	2003 Mar
12606540	2003 May 23
12604692	2003 Mar
12527136	2003 Jan
12522038	2003 Jan
12517948	2003 Jan 15
12508768	2002 Nov-Dec
12505485	2003 Jan
12503634	2002 Feb-Nov
12480959	2003 Jan
12479386	2002 Aug
12472238	2002 Nov
12464558	2002 Dec
12464557	2002 Dec
12448767	2002
12432964	2002 Oct
12429542	2002 Dec
12419287	2002 Nov
12415421	2003 Feb
12379497	2002 Oct
12374621	2002 Oct 15
12369789	2002 Oct
12359167	2002 Oct
12359160	2002 Oct
12355481	2002 Sep
12322970	2002 Dec
12297987	2002 Oct
12209516	2002 Aug
12202125	2002 Sep
12202122	2002 Sep
12176806	2002 Sep
12160522	2002 Jun 21
12126975	2002 Jul 12
12123694	2002
12115245	2002 May
12089156	2002 Sep 20
12082181	2002 Jul 9
12079898	2002 Jul
12077282	2002 Jul 1
12060849	2002 Jul
12056852	2002 Jun
12024046	2002 Jun
11978731	2002 May
11966774	2002 Mar
11953970	2002 Apr
11950254	2002 Apr
11928917	2002 Jan
11920421	2002 Mar
11869085	2002 Mar
11869077	2002 Mar
11869071	2002 Feb
11795983	2002 Jan
11795980	2002 Jan
11823537	2002 Feb 15
11790802	2002 Jan 21
11748261	2001 Dec
11680695	2001
11680693	2001
11680692	2001
11680691	2001
11680686	2001
11680681	2001
11680679	2001
11680673	2001
11677139	2001 Nov 19
11668593	2001 Oct
11583972	2001 Oct
11557363	2001 Sep
11488976	2001 Aug
11482532	2001
11440826	2001 Jul 15
11410897	2001
11407708	2001 Jun
11352232	2001 May
11326333	2001 Jun
11315934	2001 Apr
11315923	2001 Apr
11315918	2001 Apr
11285272	2001 Apr 2
11243352	2001 Feb
11237662	2001 Feb
11237660	2001 Feb
11237656	2001 Feb
11158633	2001 Jan 30
11150534	2001 Jan 1
11134178	2001 Jan
11090910	2000 Oct 1
11056662	1999
11050746	2000 Sep-Oct
11003576	2000 Oct
10971036	2000
10943864	2000 Aug
10917836	2000 Jul 14
10903878	2000 Jul
10902766	2000 Jul
10821855	2000 May 26
10810296	2000 May
10806052	2000 May
10777108	2000 Mar
10772538	1999
10772237	2000 Mar
10728754	2000 Mar
10693866	2000 Feb
10607496	2000 Jan
10562301	1999 Nov
10558851	1999 Nov
10559678	1999 Sep-Oct
10555034	1999 Nov
10501417	1999 Aug
10499542	1999 Oct
10477618	1999 Sep 15
10429944	1999 Jun
10419784	1999 Jul
10419767	1999 Jul
10419604	1999 Jul
10367688	1999 Jan-Feb
10343775	1998 Nov
10329460	1999 May 19
10329320	1999 May
10329312	1999 May
10234545	1999 Apr
10225978	1999 May
10211877	1999 Apr
10197165	1998 Sep
10189377	1999 Apr 5
10100939	1998 Dec
10092766	1999 Mar 15
10048708	1999 Jan
10025914	1999 Feb
9920026	1999 Jan
9880185	1998 Dec
9870875	1998 Dec
9857053	1998 Dec 25
9817766	1998 Nov 16
9786430	1998 Sep
9751097	1998 Sep
9737793	1998 Aug
9730060	1998 Fall
9716260	1998 May
9704633	1998 Aug
9678053	1998 Jul
9663487	1998 Jul
9627010	1998 Jun
9616435	1998 Jan
9606425	1998 Apr
9588741	1998 May
9512498	1998 Apr 1
9566669	1998 Mar
9536289	1997 Nov
9514210	1998 Mar
9510855	1998 Mar
9497939	1997 Sep
9497937	1997 Sep
9458196	1998 Jan
9415647	1997 Dec
9433876	1998 Jan
9334355	1997 Oct 20
9299161	1997 Sep 15
9252382	1997 Aug 15
9404467	1997 Jul
9192516	1997 Jul
9185153	1997 May 15
9143347	1997 May 1
9184845	1997 Apr
9173871	1997 Apr 1
9152964	1997 Apr
9061443	1997 Feb
8943052	1996 Nov 26
8909250	1996 Nov
8889652	1996 Oct
8895222	1996 Sep
8892223	1996 Sep
8814070	1996 Sep
8765007	1996 Aug
8823697	1996 Jul
8702176	1996 Jun 8
8971960	1996 Jun
8907255	1996 Mar
8714431	1996 Jan 31
8893376	1996
8853228	1996
8838505	1996 Jan
8832322	1996
8770701	1996 Jan
8717101	1996
8581744	1995 Sep
7650397	1995 Sep 1
7582718	1995 Sep
7472758	1995 Sep
8548361	1995 Aug
7543921	1995 Aug
7668400	1995 Jun
7584322	1995 Jun
7748223	1995 May
7655998	1995 May
7859284	1995 Feb 10
7752133	1995 Feb
7752121	1995 Feb
7853102	1995 Jan
7791551	1995
7785492	1995
7724995	1995
7488982	1995 Spring
7699637	1994 Dec
7863819	1994 Nov
11550680	1994 Sep
11550678	1994 Sep
8064227	1994 Sep 1
8078307	1994 Aug
7983639	1994 Aug
7955604	1994 Jul-Aug
11548227	1994 Jun
11548226	1994 Jun
8055108	1994 Jun
8197187	1994 May 24
8185693	1994 May
8067948	1994 May
7942330	1994 May
8164088	1994 Mar
7976168	1994
8292560	1993 Dec
8149645	1993 Nov 30
8023746	1993 Nov
8244386	1993 Sep
8411268	1993 Aug 15
8349798	1993 Aug
15449424	1993 Jul
15449423	1993 Jul
8340822	1993 Jul
8464901	1993 Apr 1
8383194	1993 Mar
8436117	1993 Feb 1
8435081	1993 Feb 1
8441138	1993 Jan
8434868	1993 Jan
8291220	1993
8148130	1993 Spring
1281763	1992 Oct 15
1618924	1992 Jul
1606732	1992 Jun
1320394	1992 Jun
1586483	1992 May
1571272	1992 Apr
1351318	1992 Apr
1285067	1992
1896633	1991 Jul
1865107	1991 Jul
2025312	1991 May
2065549	1991 Apr
1827636	1991 Apr
1997647	1991 Mar 1
1994914	1991 Feb
1947669	1991
1800463	1991
2355296	1990 Jul
2339667	1990 Mar
2339666	1990 Mar
2155638	1990 Feb
1689600	1990 Feb
1689582	1990 Feb
2293624	1990 Jan
2288196	1990
2191409	1990
2556924	1989 Dec
2808699	1989 Nov
2559818	1989 Oct 31
2816503	1989 Aug
2782224	1989 Aug
2479287	1989 Aug 1
2472849	1989 Aug
2723460	1989 Jun
2545171	1989 Jun
3219287	1988 Dec
3397624	1988 Aug
3395383	1988 Jul
3258503	1988 Mar
2965280	1988 Jan
2897740	1988
3423022	1987 Dec
3687593	1987 Oct
3625661	1987 May
3494848	1987 Feb
3602982	1987 Jan
2427091	1986 Jul
3947420	1986 Jan
3792428	1986
4083941	1985 Dec
4038356	1985 Sep
2988574	1985 Jun
6701529	1984 Mar 30
6607791	1984 Feb
6528180	1984
6491809	1984
6980556	1982 May
7116952	1982
7085349	1982
6983710	1982
6186128	1982
7028135	1981 Oct 12
7247474	1981 Jun
7344126	1981
7044007	1981
6931886	1980 Sep
6248390	1980
541239	1979 Oct
469642	1979 Apr
428731	1979
643896	1978
844647	1977
60309	1976 Jul
973542	1976
947093	1976
1225296	1975 Dec
169722	1975 Jun 13
1173774	1975 Feb
1228593	1975
4611741	1974
4460502	1974
4413380	1974
4119783	1972
4114290	1971
5433599	1970 Aug
5482369	1970
4254360	1970
5258759	1969 Aug
5360889	1969 Jun
5804775	1969
5372697	1969
4864284	1967 Oct
6023697	1967 Mar
5884813	1965 Dec
14289383	1965 Apr
14259448	1965 Jan
5865221	1965
14120688	1964 May
14178183	1964
14168184	1963 Oct
13992825	1963 Mar
13992824	1963 Mar
13977955	1962 Dec
13912809	1962
13914853	1961 Dec
14446644	1960 Sep
14446646	1960
13520057	1958 Apr
13520056	1958 Apr
13450307	1957 Jul-Aug
13398598	1957 Jan
13354101	1956 Aug
13354100	1956 Aug
13354099	1956 Aug
13301102	1956 Apr
13262068	1955
14954894	1952
14898055	1952 Jan
